=== Pass1 -> L1.dat ===
Total transactions: 948420
Pass1 time: 0.268 sec
=== Pass2 -> L2.dat ===
Found 1526 frequent pairs
Pass2 time: 1.716 sec
=== Pass3 -> L3.dat ===
Found 1977 frequent triples
Pass3 time: 2.579 sec

=== Association Rules (confidence >= 0.60) ===
{2} => {7}, support=0.1149, confidence=0.6260
{1570} => {12}, support=0.0011, confidence=0.6152
{1571} => {12}, support=0.0010, confidence=0.6250
{1749} => {7}, support=0.0030, confidence=0.8975
{1770} => {7}, support=0.0017, confidence=0.8405
{1771} => {7}, support=0.0030, confidence=0.8672
{1775} => {7}, support=0.0010, confidence=0.8361
{1776} => {7}, support=0.0013, confidence=0.8613
{1141} => {28}, support=0.0013, confidence=0.8272
{1645} => {12}, support=0.0028, confidence=0.7209
{1801} => {7}, support=0.0020, confidence=0.8099
{1802} => {7}, support=0.0015, confidence=0.7651
{1776} => {8}, support=0.0013, confidence=0.8585
{1809} => {7}, support=0.0018, confidence=0.8798
{1811} => {7}, support=0.0022, confidence=0.9247
{1818} => {7}, support=0.0011, confidence=0.8375
{1819} => {7}, support=0.0011, confidence=0.9174
{1839} => {7}, support=0.0026, confidence=0.9204
{1840} => {7}, support=0.0012, confidence=0.9224
{1858} => {7}, support=0.0011, confidence=0.8676
{1708} => {12}, support=0.0013, confidence=0.7838
{1869} => {7}, support=0.0012, confidence=0.8896
{1869} => {8}, support=0.0011, confidence=0.7956
{1749} => {12}, support=0.0023, confidence=0.7028
{1907} => {7}, support=0.0012, confidence=0.8004
{1770} => {12}, support=0.0013, confidence=0.6552
{1771} => {12}, support=0.0025, confidence=0.7210
{1801} => {12}, support=0.0016, confidence=0.6190
{1957} => {7}, support=0.0029, confidence=0.8726
{1961} => {7}, support=0.0018, confidence=0.8724
{1809} => {12}, support=0.0016, confidence=0.7429
{1811} => {12}, support=0.0018, confidence=0.7607
{1981} => {7}, support=0.0012, confidence=0.8275
{1961} => {8}, support=0.0013, confidence=0.6161
{1839} => {12}, support=0.0021, confidence=0.7560
{1998} => {7}, support=0.0025, confidence=0.8327
{1981} => {8}, support=0.0012, confidence=0.7754
{2019} => {7}, support=0.0018, confidence=0.9420
{2025} => {7}, support=0.0026, confidence=0.8852
{2073} => {7}, support=0.0019, confidence=0.9081
{2086} => {7}, support=0.0016, confidence=0.9277
{2087} => {7}, support=0.0018, confidence=0.9269
{72} => {78}, support=0.0034, confidence=0.8037
{2094} => {7}, support=0.0011, confidence=0.8417
{2095} => {7}, support=0.0012, confidence=0.9150
{1957} => {12}, support=0.0021, confidence=0.6397
{1961} => {12}, support=0.0014, confidence=0.6686
{2125} => {7}, support=0.0011, confidence=0.8901
{2144} => {7}, support=0.0012, confidence=0.8044
{2146} => {7}, support=0.0020, confidence=0.8361
{1497} => {28}, support=0.0010, confidence=0.6669
{1998} => {12}, support=0.0019, confidence=0.6437
{1508} => {28}, support=0.0016, confidence=0.6900
{2164} => {7}, support=0.0014, confidence=0.8590
{2019} => {12}, support=0.0016, confidence=0.8171
{2025} => {12}, support=0.0021, confidence=0.7244
{1530} => {28}, support=0.0016, confidence=0.7500
{2227} => {7}, support=0.0013, confidence=0.8678
{2073} => {12}, support=0.0016, confidence=0.7685
{2086} => {12}, support=0.0013, confidence=0.7447
{2087} => {12}, support=0.0014, confidence=0.7401
{2244} => {7}, support=0.0015, confidence=0.8478
{2095} => {12}, support=0.0011, confidence=0.7975
{2227} => {8}, support=0.0013, confidence=0.8099
{2244} => {8}, support=0.0013, confidence=0.7610
{2299} => {7}, support=0.0015, confidence=0.8239
{2301} => {7}, support=0.0013, confidence=0.8478
{2146} => {12}, support=0.0016, confidence=0.6613
{2304} => {7}, support=0.0025, confidence=0.8832
{2311} => {7}, support=0.0013, confidence=0.9587
{2164} => {12}, support=0.0011, confidence=0.6660
{2332} => {7}, support=0.0022, confidence=0.8587
{2301} => {8}, support=0.0013, confidence=0.8139
{2343} => {7}, support=0.0015, confidence=0.8494
{2332} => {8}, support=0.0020, confidence=0.7791
{2227} => {12}, support=0.0010, confidence=0.6655
{2244} => {12}, support=0.0011, confidence=0.6451
{2404} => {7}, support=0.0013, confidence=0.9176
{1776} => {28}, support=0.0013, confidence=0.8235
{2449} => {7}, support=0.0011, confidence=0.8666
{2299} => {12}, support=0.0011, confidence=0.6232
{2301} => {12}, support=0.0010, confidence=0.6671
{2304} => {12}, support=0.0021, confidence=0.7306
{2311} => {12}, support=0.0011, confidence=0.8641
{86} => {84}, support=0.0046, confidence=0.7562
{87} => {84}, support=0.0043, confidence=0.6907
{2332} => {12}, support=0.0017, confidence=0.6476
{2343} => {12}, support=0.0011, confidence=0.6642
{86} => {87}, support=0.0050, confidence=0.8227
{87} => {86}, support=0.0050, confidence=0.7983
{2404} => {12}, support=0.0010, confidence=0.7506
{89} => {88}, support=0.0018, confidence=0.8318
{1957} => {28}, support=0.0023, confidence=0.7054
{1961} => {28}, support=0.0013, confidence=0.6197
{1981} => {28}, support=0.0011, confidence=0.7014
{212} => {88}, support=0.0022, confidence=0.8314
{2818} => {7}, support=0.0018, confidence=0.8574
{2827} => {7}, support=0.0010, confidence=0.9328
{2848} => {7}, support=0.0011, confidence=0.8605
{2818} => {8}, support=0.0014, confidence=0.6645
{2848} => {8}, support=0.0011, confidence=0.8468
{2887} => {7}, support=0.0017, confidence=0.9264
{2244} => {28}, support=0.0012, confidence=0.7033
{2227} => {29}, support=0.0011, confidence=0.7377
{2942} => {7}, support=0.0012, confidence=0.9197
{2953} => {7}, support=0.0022, confidence=0.9158
{2818} => {12}, support=0.0013, confidence=0.6429
{2994} => {7}, support=0.0010, confidence=0.9307
{1000} => {72}, support=0.0018, confidence=0.8569
{1001} => {72}, support=0.0011, confidence=0.8391
{2227} => {33}, support=0.0012, confidence=0.7909
{2887} => {12}, support=0.0015, confidence=0.8061
{2953} => {12}, support=0.0019, confidence=0.7700
{2086} => {41}, support=0.0016, confidence=0.9221
{2087} => {41}, support=0.0017, confidence=0.9038
{3198} => {7}, support=0.0013, confidence=0.8553
{1000} => {78}, support=0.0016, confidence=0.7639
{1001} => {78}, support=0.0010, confidence=0.7406
{3263} => {7}, support=0.0013, confidence=0.8354
{3323} => {7}, support=0.0012, confidence=0.9226
{3352} => {7}, support=0.0012, confidence=0.8416
{3198} => {12}, support=0.0010, confidence=0.6805
{3352} => {8}, support=0.0012, confidence=0.8128
{3395} => {7}, support=0.0013, confidence=0.9131
{3406} => {7}, support=0.0010, confidence=0.9234
{3457} => {7}, support=0.0017, confidence=0.9202
{2818} => {28}, support=0.0015, confidence=0.7127
{3518} => {7}, support=0.0011, confidence=0.9159
{3395} => {12}, support=0.0011, confidence=0.7627
{3554} => {7}, support=0.0015, confidence=0.7540
{3457} => {12}, support=0.0013, confidence=0.7070
{3554} => {28}, support=0.0014, confidence=0.6743
{4239} => {7}, support=0.0014, confidence=0.8677
{4239} => {8}, support=0.0013, confidence=0.8069
{4239} => {12}, support=0.0011, confidence=0.6894
{1981} => {88}, support=0.0011, confidence=0.7507
{3457} => {41}, support=0.0017, confidence=0.9002
{149} => {219}, support=0.0393, confidence=0.7869
{254} => {149}, support=0.0014, confidence=0.8322
{256} => {149}, support=0.0036, confidence=0.8831
{663} => {137}, support=0.0057, confidence=0.8544
{4239} => {28}, support=0.0012, confidence=0.7882
{4991} => {7}, support=0.0012, confidence=0.7865
{1102} => {137}, support=0.0021, confidence=0.6695
{988} => {149}, support=0.0078, confidence=0.6518
{4239} => {88}, support=0.0012, confidence=0.7856
{254} => {219}, support=0.0015, confidence=0.8836
{256} => {219}, support=0.0038, confidence=0.9347
{1053} => {206}, support=0.0019, confidence=0.8233
{1497} => {206}, support=0.0013, confidence=0.8271
{1508} => {206}, support=0.0019, confidence=0.8297
{1957} => {206}, support=0.0027, confidence=0.8109
{1961} => {206}, support=0.0017, confidence=0.8420
{1802} => {216}, support=0.0013, confidence=0.6504
{2818} => {206}, support=0.0017, confidence=0.8302
{1050} => {266}, support=0.0011, confidence=0.8799
{277} => {898}, support=0.0024, confidence=0.7920
{332} => {325}, support=0.0011, confidence=0.7307
{325} => {339}, support=0.0017, confidence=0.7258
{339} => {325}, support=0.0017, confidence=0.7133
{325} => {340}, support=0.0017, confidence=0.7244
{340} => {325}, support=0.0017, confidence=0.7453
{332} => {339}, support=0.0011, confidence=0.7300
{332} => {340}, support=0.0011, confidence=0.7271
{339} => {340}, support=0.0017, confidence=0.7169
{340} => {339}, support=0.0017, confidence=0.7505
{1525} => {315}, support=0.0016, confidence=0.7188
{2025} => {315}, support=0.0024, confidence=0.8294
{2244} => {322}, support=0.0013, confidence=0.7551
{403} => {898}, support=0.0015, confidence=0.8111
{526} => {515}, support=0.0010, confidence=0.7409
{529} => {515}, support=0.0011, confidence=0.8547
{526} => {529}, support=0.0010, confidence=0.7319
{529} => {526}, support=0.0010, confidence=0.7698
{1708} => {513}, support=0.0014, confidence=0.8571
{2311} => {569}, support=0.0011, confidence=0.8156
{659} => {660}, support=0.0013, confidence=0.6147
{661} => {660}, support=0.0013, confidence=0.6491
{1542} => {632}, support=0.0010, confidence=0.6464
{1545} => {632}, support=0.0010, confidence=0.6439
{1546} => {632}, support=0.0010, confidence=0.6457
{1542} => {633}, support=0.0010, confidence=0.6538
{1545} => {633}, support=0.0011, confidence=0.6629
{1546} => {633}, support=0.0011, confidence=0.6735
{2301} => {898}, support=0.0013, confidence=0.8254
{3352} => {898}, support=0.0012, confidence=0.8272
{1542} => {1066}, support=0.0015, confidence=0.9540
{1545} => {1066}, support=0.0015, confidence=0.9474
{1546} => {1066}, support=0.0015, confidence=0.9589
{1542} => {1545}, support=0.0014, confidence=0.9040
{1545} => {1542}, support=0.0014, confidence=0.8784
{1542} => {1546}, support=0.0014, confidence=0.9026
{1546} => {1542}, support=0.0014, confidence=0.8859
{1545} => {1546}, support=0.0015, confidence=0.9074
{1546} => {1545}, support=0.0015, confidence=0.9164
{2, 3} => {7}, support=0.0058, confidence=0.7420
{2, 4} => {7}, support=0.0502, confidence=0.6407
{2, 5} => {7}, support=0.0085, confidence=0.6272
{2, 8} => {7}, support=0.0135, confidence=0.8652
{2, 12} => {7}, support=0.0683, confidence=0.9184
{2, 15} => {7}, support=0.0021, confidence=0.8965
{2, 22} => {7}, support=0.0011, confidence=0.9500
{2, 26} => {7}, support=0.0019, confidence=0.9514
{2, 28} => {7}, support=0.0101, confidence=0.8362
{2, 29} => {7}, support=0.0013, confidence=0.9081
{2, 33} => {7}, support=0.0014, confidence=0.8968
{2, 41} => {7}, support=0.0049, confidence=0.9333
{2, 8} => {12}, support=0.0105, confidence=0.6703
{2, 47} => {7}, support=0.0013, confidence=0.9465
{2, 50} => {7}, support=0.0018, confidence=0.9582
{2, 56} => {7}, support=0.0073, confidence=0.6422
{2, 57} => {7}, support=0.0025, confidence=0.9626
{2, 29} => {8}, support=0.0013, confidence=0.8734
{2, 33} => {8}, support=0.0014, confidence=0.8578
{2, 65} => {7}, support=0.0080, confidence=0.8515
{2, 70} => {7}, support=0.0043, confidence=0.9191
{2, 72} => {7}, support=0.0013, confidence=0.9629
{2, 74} => {7}, support=0.0022, confidence=0.6697
{2, 78} => {7}, support=0.0082, confidence=0.8959
{2, 84} => {7}, support=0.0059, confidence=0.9407
{2, 86} => {7}, support=0.0013, confidence=0.9651
{2, 87} => {7}, support=0.0013, confidence=0.9253
{2, 88} => {7}, support=0.0023, confidence=0.8908
{2, 90} => {7}, support=0.0011, confidence=0.9566
{2, 91} => {7}, support=0.0035, confidence=0.9637
{2, 92} => {7}, support=0.0013, confidence=0.6143
{2, 86} => {8}, support=0.0013, confidence=0.9611
{2, 87} => {8}, support=0.0012, confidence=0.8607
{2, 88} => {8}, support=0.0022, confidence=0.8624
{2, 136} => {7}, support=0.0032, confidence=0.9674
{2, 137} => {7}, support=0.0052, confidence=0.9125
{2, 139} => {7}, support=0.0076, confidence=0.8543
{2, 149} => {7}, support=0.0136, confidence=0.9325
{2, 156} => {7}, support=0.0015, confidence=0.9558
{2, 15} => {12}, support=0.0016, confidence=0.6978
{2, 26} => {12}, support=0.0015, confidence=0.7788
{2, 28} => {12}, support=0.0078, confidence=0.6474
{2, 29} => {12}, support=0.0011, confidence=0.7460
{2, 33} => {12}, support=0.0012, confidence=0.7282
{2, 41} => {12}, support=0.0039, confidence=0.7428
{2, 47} => {12}, support=0.0011, confidence=0.8039
{2, 50} => {12}, support=0.0016, confidence=0.8344
{2, 206} => {7}, support=0.0030, confidence=0.9005
{2, 57} => {12}, support=0.0021, confidence=0.8309
{2, 216} => {7}, support=0.0037, confidence=0.8914
{2, 219} => {7}, support=0.0163, confidence=0.8938
{2, 65} => {12}, support=0.0061, confidence=0.6514
{2, 70} => {12}, support=0.0035, confidence=0.7601
{2, 72} => {12}, support=0.0011, confidence=0.8444
{2, 230} => {7}, support=0.0014, confidence=0.9630
{2, 78} => {12}, support=0.0067, confidence=0.7308
{2, 84} => {12}, support=0.0047, confidence=0.7438
{2, 88} => {12}, support=0.0019, confidence=0.7130
{2, 91} => {12}, support=0.0030, confidence=0.8302
{2, 247} => {7}, support=0.0012, confidence=0.7012
{2, 255} => {7}, support=0.0016, confidence=0.9544
{2, 256} => {7}, support=0.0013, confidence=0.9530
{2, 260} => {7}, support=0.0011, confidence=0.9490
{2, 266} => {7}, support=0.0010, confidence=0.8998
{2, 270} => {7}, support=0.0030, confidence=0.8519
{2, 274} => {7}, support=0.0034, confidence=0.9149
{2, 279} => {7}, support=0.0027, confidence=0.8015
{2, 291} => {7}, support=0.0015, confidence=0.9277
{2, 136} => {12}, support=0.0028, confidence=0.8455
{2, 137} => {12}, support=0.0042, confidence=0.7428
{2, 139} => {12}, support=0.0057, confidence=0.6416
{2, 295} => {7}, support=0.0036, confidence=0.6435
{2, 304} => {7}, support=0.0037, confidence=0.9038
{2, 149} => {12}, support=0.0115, confidence=0.7865
{2, 156} => {12}, support=0.0013, confidence=0.8100
{2, 315} => {7}, support=0.0029, confidence=0.9068
{2, 317} => {7}, support=0.0045, confidence=0.8477
{2, 322} => {7}, support=0.0014, confidence=0.9073
{2, 322} => {8}, support=0.0012, confidence=0.8152
{2, 206} => {12}, support=0.0024, confidence=0.7153
{2, 362} => {7}, support=0.0018, confidence=0.9476
{2, 365} => {7}, support=0.0019, confidence=0.9637
{2, 216} => {12}, support=0.0031, confidence=0.7474
{2, 219} => {12}, support=0.0128, confidence=0.6990
{2, 379} => {7}, support=0.0024, confidence=0.9372
{2, 380} => {7}, support=0.0015, confidence=0.9587
{2, 230} => {12}, support=0.0012, confidence=0.7866
{2, 255} => {12}, support=0.0014, confidence=0.8282
{2, 256} => {12}, support=0.0011, confidence=0.8152
{2, 424} => {7}, support=0.0018, confidence=0.9732
{2, 270} => {12}, support=0.0024, confidence=0.6625
{2, 274} => {12}, support=0.0027, confidence=0.7417
{2, 279} => {12}, support=0.0021, confidence=0.6245
{2, 435} => {7}, support=0.0010, confidence=0.9462
{2, 439} => {7}, support=0.0033, confidence=0.9759
{2, 291} => {12}, support=0.0012, confidence=0.7657
{2, 447} => {7}, support=0.0039, confidence=0.8535
{2, 304} => {12}, support=0.0030, confidence=0.7287
{2, 315} => {12}, support=0.0024, confidence=0.7438
{2, 317} => {12}, support=0.0036, confidence=0.6836
{2, 322} => {12}, support=0.0011, confidence=0.7439
{2, 491} => {7}, support=0.0026, confidence=0.6386
{2, 493} => {7}, support=0.0013, confidence=0.9354
{2, 495} => {7}, support=0.0015, confidence=0.9459
{2, 505} => {7}, support=0.0024, confidence=0.8891
{2, 507} => {7}, support=0.0013, confidence=0.9729
{2, 513} => {7}, support=0.0021, confidence=0.9542
{2, 362} => {12}, support=0.0016, confidence=0.8294
{2, 365} => {12}, support=0.0016, confidence=0.8042
{2, 522} => {7}, support=0.0010, confidence=0.9628
{2, 379} => {12}, support=0.0019, confidence=0.7541
{2, 380} => {12}, support=0.0013, confidence=0.8238
{2, 574} => {7}, support=0.0011, confidence=0.9406
{2, 424} => {12}, support=0.0016, confidence=0.8645
{2, 585} => {7}, support=0.0014, confidence=0.9090
{2, 439} => {12}, support=0.0029, confidence=0.8646
{2, 447} => {12}, support=0.0030, confidence=0.6625
{2, 632} => {7}, support=0.0011, confidence=0.8864
{2, 633} => {7}, support=0.0013, confidence=0.8894
{2, 634} => {7}, support=0.0015, confidence=0.9385
{2, 641} => {7}, support=0.0016, confidence=0.8785
{2, 645} => {7}, support=0.0015, confidence=0.9003
{2, 493} => {12}, support=0.0011, confidence=0.7958
{2, 495} => {12}, support=0.0013, confidence=0.8238
{2, 660} => {7}, support=0.0011, confidence=0.9410
{2, 505} => {12}, support=0.0018, confidence=0.6889
{2, 507} => {12}, support=0.0012, confidence=0.8848
{2, 663} => {7}, support=0.0018, confidence=0.9451
{2, 668} => {7}, support=0.0020, confidence=0.9477
{2, 513} => {12}, support=0.0018, confidence=0.8202
{2, 671} => {7}, support=0.0015, confidence=0.9126
{2, 679} => {7}, support=0.0012, confidence=0.9462
{2, 33} => {28}, support=0.0010, confidence=0.6290
{2, 50} => {28}, support=0.0014, confidence=0.7261
{2, 29} => {33}, support=0.0014, confidence=0.9269
{2, 33} => {29}, support=0.0014, confidence=0.8472
{2, 738} => {7}, support=0.0034, confidence=0.8987
{2, 88} => {28}, support=0.0016, confidence=0.6346
{2, 585} => {12}, support=0.0010, confidence=0.6827
{2, 748} => {7}, support=0.0012, confidence=0.9568
{2, 763} => {7}, support=0.0011, confidence=0.9527
{2, 633} => {12}, support=0.0011, confidence=0.7231
{2, 634} => {12}, support=0.0012, confidence=0.7732
{2, 641} => {12}, support=0.0013, confidence=0.6952
{2, 645} => {12}, support=0.0012, confidence=0.7058
{2, 663} => {12}, support=0.0015, confidence=0.7694
{2, 668} => {12}, support=0.0017, confidence=0.8040
{2, 671} => {12}, support=0.0012, confidence=0.7254
{2, 679} => {12}, support=0.0010, confidence=0.7889
{3, 4} => {7}, support=0.0117, confidence=0.6543
{2, 738} => {12}, support=0.0028, confidence=0.7311
{2, 898} => {7}, support=0.0017, confidence=0.9062
{2, 748} => {12}, support=0.0010, confidence=0.7889
{3, 5} => {7}, support=0.0019, confidence=0.6540
{2, 917} => {7}, support=0.0020, confidence=0.9534
{2, 898} => {8}, support=0.0017, confidence=0.8728
{3, 8} => {7}, support=0.0044, confidence=0.8895
