=== Pass1 -> L1.dat ===
Total transactions: 100000
Pass1 time: 0.043 sec
=== Pass2 -> L2.dat ===
Found 8831 frequent pairs
Pass2 time: 0.952 sec
=== Pass3 -> L3.dat ===
Found 7130 frequent triples
Pass3 time: 0.675 sec

=== Association Rules (confidence >= 0.60) ===
{15} => {161}, support=0.0019, confidence=0.9442
{932} => {921}, support=0.0011, confidence=0.6706
{978} => {924}, support=0.0025, confidence=0.9296
{932} => {938}, support=0.0012, confidence=0.7176
{978} => {933}, support=0.0025, confidence=0.9111
{937} => {962}, support=0.0032, confidence=0.9496
{962} => {937}, support=0.0032, confidence=0.6751
{955} => {938}, support=0.0036, confidence=0.9809
{978} => {948}, support=0.0025, confidence=0.9259
{955} => {965}, support=0.0036, confidence=0.9727
{402, 414} => {889}, support=0.0011, confidence=0.6257
{402, 889} => {414}, support=0.0011, confidence=0.6054
{414, 889} => {402}, support=0.0011, confidence=0.6550
{402, 778} => {420}, support=0.0015, confidence=0.9333
{420, 778} => {402}, support=0.0015, confidence=0.9059
{804, 861} => {922}, support=0.0017, confidence=0.8535
{804, 922} => {861}, support=0.0017, confidence=0.7682
{861, 922} => {804}, support=0.0017, confidence=0.8450
{193, 448} => {945}, support=0.0021, confidence=0.8961
{193, 945} => {448}, support=0.0021, confidence=0.7263
{448, 945} => {193}, support=0.0021, confidence=0.8771
{402, 429} => {685}, support=0.0032, confidence=0.9143
{402, 685} => {429}, support=0.0032, confidence=0.6852
{429, 685} => {402}, support=0.0032, confidence=0.8964
{193, 448} => {999}, support=0.0020, confidence=0.8831
{193, 999} => {448}, support=0.0020, confidence=0.7612
{448, 999} => {193}, support=0.0020, confidence=0.8831
{396, 619} => {632}, support=0.0012, confidence=0.9248
{396, 632} => {619}, support=0.0012, confidence=0.8601
{619, 632} => {396}, support=0.0012, confidence=0.8255
{402, 429} => {785}, support=0.0032, confidence=0.9229
{402, 785} => {429}, support=0.0032, confidence=0.9124
{429, 785} => {402}, support=0.0032, confidence=0.9444
{594, 922} => {990}, support=0.0037, confidence=0.8968
{594, 990} => {922}, support=0.0037, confidence=0.9481
{922, 990} => {594}, support=0.0037, confidence=0.9456
{805, 833} => {984}, support=0.0016, confidence=0.9123
{805, 984} => {833}, support=0.0016, confidence=0.6166
{833, 984} => {805}, support=0.0016, confidence=0.9398
{601, 710} => {971}, support=0.0034, confidence=0.9096
{601, 971} => {710}, support=0.0034, confidence=0.8837
{710, 971} => {601}, support=0.0034, confidence=0.7755
{189, 591} => {599}, support=0.0027, confidence=0.9816
{189, 599} => {591}, support=0.0027, confidence=0.9175
{591, 599} => {189}, support=0.0027, confidence=0.9435
{599, 775} => {906}, support=0.0022, confidence=0.7957
{599, 906} => {775}, support=0.0022, confidence=0.9098
{775, 906} => {599}, support=0.0022, confidence=0.9447
{396, 619} => {875}, support=0.0012, confidence=0.9248
{619, 875} => {396}, support=0.0012, confidence=0.7987
{557} => {197, 351}, support=0.0018, confidence=0.7667
{197, 351} => {557}, support=0.0018, confidence=0.7635
{197, 557} => {351}, support=0.0018, confidence=0.9340
{351, 557} => {197}, support=0.0018, confidence=0.9293
{186, 679} => {961}, support=0.0065, confidence=0.9819
{186, 961} => {679}, support=0.0065, confidence=0.9631
{679, 961} => {186}, support=0.0065, confidence=0.9746
{197, 351} => {816}, support=0.0018, confidence=0.7510
{197, 816} => {351}, support=0.0018, confidence=0.8829
{351, 816} => {197}, support=0.0018, confidence=0.8702
{396, 632} => {875}, support=0.0012, confidence=0.8601
{632, 875} => {396}, support=0.0012, confidence=0.8200
{188, 630} => {842}, support=0.0023, confidence=0.8431
{188, 842} => {630}, support=0.0023, confidence=0.9315
{630, 842} => {188}, support=0.0023, confidence=0.9506
{392} => {759, 830}, support=0.0011, confidence=0.9386
{392, 759} => {830}, support=0.0011, confidence=0.9907
{392, 830} => {759}, support=0.0011, confidence=0.9469
{193, 488} => {639}, support=0.0050, confidence=0.9574
{193, 639} => {488}, support=0.0050, confidence=0.9357
{488, 639} => {193}, support=0.0050, confidence=0.9465
{402, 778} => {461}, support=0.0015, confidence=0.9030
{461, 778} => {402}, support=0.0015, confidence=0.9085
{184, 767} => {832}, support=0.0046, confidence=0.7632
{184, 832} => {767}, support=0.0046, confidence=0.9355
{767, 832} => {184}, support=0.0046, confidence=0.9450
{193, 488} => {889}, support=0.0050, confidence=0.9594
{193, 889} => {488}, support=0.0050, confidence=0.9288
{488, 889} => {193}, support=0.0050, confidence=0.8889
{193, 488} => {936}, support=0.0050, confidence=0.9671
{193, 936} => {488}, support=0.0050, confidence=0.6452
{488, 936} => {193}, support=0.0050, confidence=0.9634
{598, 847} => {884}, support=0.0013, confidence=0.8061
{598, 884} => {847}, support=0.0013, confidence=0.6186
{402, 485} => {631}, support=0.0011, confidence=0.8284
{402, 631} => {485}, support=0.0011, confidence=0.7115
{485, 631} => {402}, support=0.0011, confidence=0.7551
{186, 721} => {902}, support=0.0014, confidence=0.7647
{186, 902} => {721}, support=0.0014, confidence=0.9226
{721, 902} => {186}, support=0.0014, confidence=0.9286
{404, 420} => {766}, support=0.0027, confidence=0.8385
{404, 766} => {420}, support=0.0027, confidence=0.9060
{420, 766} => {404}, support=0.0027, confidence=0.7895
{399, 569} => {954}, support=0.0010, confidence=0.9439
{399, 954} => {569}, support=0.0010, confidence=0.9099
{569, 954} => {399}, support=0.0010, confidence=0.9182
{197, 388} => {692}, support=0.0019, confidence=0.8447
{197, 692} => {388}, support=0.0019, confidence=0.9536
{388, 692} => {197}, support=0.0019, confidence=0.9391
{402, 485} => {683}, support=0.0011, confidence=0.8433
{485, 683} => {402}, support=0.0011, confidence=0.8071
{404, 420} => {953}, support=0.0026, confidence=0.8168
{404, 953} => {420}, support=0.0026, confidence=0.8826
{420, 953} => {404}, support=0.0026, confidence=0.7645
{402, 485} => {889}, support=0.0011, confidence=0.8134
{485, 889} => {402}, support=0.0011, confidence=0.8385
{2, 9} => {49}, support=0.0015, confidence=0.8588
{9, 49} => {2}, support=0.0015, confidence=0.7600
{193, 521} => {721}, support=0.0012, confidence=0.8939
{193, 721} => {521}, support=0.0012, confidence=0.6310
{521, 721} => {193}, support=0.0012, confidence=0.8806
{193, 521} => {723}, support=0.0011, confidence=0.8636
{521, 723} => {193}, support=0.0011, confidence=0.8837
{184, 793} => {962}, support=0.0012, confidence=0.7342
{184, 962} => {793}, support=0.0012, confidence=0.8593
{793, 962} => {184}, support=0.0012, confidence=0.9667
{191, 582} => {783}, support=0.0031, confidence=0.9717
{191, 783} => {582}, support=0.0031, confidence=0.9841
{582, 783} => {191}, support=0.0031, confidence=0.8443
{402, 490} => {884}, support=0.0021, confidence=0.7158
{490, 884} => {402}, support=0.0021, confidence=0.6764
{193, 521} => {799}, support=0.0012, confidence=0.9242
{193, 799} => {521}, support=0.0012, confidence=0.6740
{521, 799} => {193}, support=0.0012, confidence=0.9242
{191, 582} => {891}, support=0.0031, confidence=0.9591
{191, 891} => {582}, support=0.0031, confidence=0.9839
{582, 891} => {191}, support=0.0031, confidence=0.9215
{899} => {191, 582}, support=0.0031, confidence=0.9811
{191, 582} => {899}, support=0.0031, confidence=0.9811
{191, 899} => {582}, support=0.0031, confidence=0.9905
{582, 899} => {191}, support=0.0031, confidence=0.9905
{193, 521} => {919}, support=0.0012, confidence=0.9091
{193, 919} => {521}, support=0.0012, confidence=0.7317
{521, 919} => {193}, support=0.0012, confidence=0.9231
{2, 9} => {350}, support=0.0014, confidence=0.8192
{2, 350} => {9}, support=0.0014, confidence=0.8529
{9, 350} => {2}, support=0.0014, confidence=0.7754
{193, 521} => {949}, support=0.0012, confidence=0.9242
{193, 949} => {521}, support=0.0012, confidence=0.8652
{521, 949} => {193}, support=0.0012, confidence=0.9313
{604} => {685, 937}, support=0.0031, confidence=0.6769
{937} => {604, 685}, support=0.0031, confidence=0.9199
{604, 685} => {937}, support=0.0031, confidence=0.9480
{604, 937} => {685}, support=0.0031, confidence=0.9598
{685, 937} => {604}, support=0.0031, confidence=0.9627
{604} => {685, 962}, support=0.0031, confidence=0.6747
{962} => {604, 685}, support=0.0031, confidence=0.6519
{604, 685} => {962}, support=0.0031, confidence=0.9450
{604, 962} => {685}, support=0.0031, confidence=0.9508
{685, 962} => {604}, support=0.0031, confidence=0.9479
{393, 779} => {847}, support=0.0018, confidence=0.8009
{393, 847} => {779}, support=0.0018, confidence=0.8194
{779, 847} => {393}, support=0.0018, confidence=0.8194
{393, 779} => {863}, support=0.0019, confidence=0.8462
{779, 863} => {393}, support=0.0019, confidence=0.7571
{402, 510} => {582}, support=0.0037, confidence=0.8375
{402, 582} => {510}, support=0.0037, confidence=0.8263
{510, 582} => {402}, support=0.0037, confidence=0.8432
{393, 779} => {907}, support=0.0018, confidence=0.7964
{393, 907} => {779}, support=0.0018, confidence=0.8585
{779, 907} => {393}, support=0.0018, confidence=0.8341
{402, 510} => {632}, support=0.0037, confidence=0.8330
{402, 632} => {510}, support=0.0037, confidence=0.8502
{510, 632} => {402}, support=0.0037, confidence=0.8561
{2, 9} => {579}, support=0.0014, confidence=0.8192
{2, 579} => {9}, support=0.0014, confidence=0.8788
{9, 579} => {2}, support=0.0014, confidence=0.8286
{402, 510} => {759}, support=0.0037, confidence=0.8420
{402, 759} => {510}, support=0.0037, confidence=0.6175
{510, 759} => {402}, support=0.0037, confidence=0.8818
{204, 530} => {205}, support=0.0012, confidence=0.6982
{453} => {404, 654}, support=0.0017, confidence=0.8146
{404, 453} => {654}, support=0.0017, confidence=0.9489
{404, 654} => {453}, support=0.0017, confidence=0.8186
{453, 654} => {404}, support=0.0017, confidence=0.9766
{453} => {404, 709}, support=0.0016, confidence=0.8049
{404, 453} => {709}, support=0.0016, confidence=0.9375
{404, 709} => {453}, support=0.0016, confidence=0.9167
{453, 709} => {404}, support=0.0016, confidence=0.9706
{1, 54} => {369}, support=0.0014, confidence=0.8981
{54, 369} => {1}, support=0.0014, confidence=0.8545
{2, 9} => {882}, support=0.0015, confidence=0.8249
{2, 882} => {9}, support=0.0015, confidence=0.9542
{9, 882} => {2}, support=0.0015, confidence=0.9605
{404, 462} => {530}, support=0.0024, confidence=0.9370
{404, 530} => {462}, support=0.0024, confidence=0.7702
{462, 530} => {404}, support=0.0024, confidence=0.7778
{204, 733} => {205}, support=0.0011, confidence=0.9040
{205, 733} => {204}, support=0.0011, confidence=0.8370
{202, 275} => {491}, support=0.0011, confidence=0.8359
{275, 491} => {202}, support=0.0011, confidence=0.8045
{607, 615} => {779}, support=0.0015, confidence=0.6606
{607, 779} => {615}, support=0.0015, confidence=0.7300
{453} => {404, 887}, support=0.0017, confidence=0.8195
{404, 453} => {887}, support=0.0017, confidence=0.9545
{404, 887} => {453}, support=0.0017, confidence=0.8235
{453, 887} => {404}, support=0.0017, confidence=0.9711
{202, 275} => {632}, support=0.0011, confidence=0.8672
{202, 632} => {275}, support=0.0011, confidence=0.8162
{275, 632} => {202}, support=0.0011, confidence=0.6727
{198, 402} => {578}, support=0.0018, confidence=0.8045
{198, 578} => {402}, support=0.0018, confidence=0.8719
{402, 578} => {198}, support=0.0018, confidence=0.7832
{204, 950} => {205}, support=0.0012, confidence=0.8931
{205, 950} => {204}, support=0.0012, confidence=0.8069
{204, 211} => {793}, support=0.0012, confidence=0.8613
{204, 793} => {211}, support=0.0012, confidence=0.6310
{211, 793} => {204}, support=0.0012, confidence=0.8489
{404, 462} => {830}, support=0.0024, confidence=0.9291
{404, 830} => {462}, support=0.0024, confidence=0.7613
{802} => {393, 863}, support=0.0064, confidence=0.7629
{393, 802} => {863}, support=0.0064, confidence=0.9593
{393, 863} => {802}, support=0.0064, confidence=0.7230
{802, 863} => {393}, support=0.0064, confidence=0.9451
{404, 462} => {897}, support=0.0024, confidence=0.9370
{404, 897} => {462}, support=0.0024, confidence=0.9558
{462, 897} => {404}, support=0.0024, confidence=0.9675
{603, 745} => {889}, support=0.0015, confidence=0.9130
{603, 889} => {745}, support=0.0015, confidence=0.7696
{745, 889} => {603}, support=0.0015, confidence=0.6837
{404, 462} => {951}, support=0.0024, confidence=0.9567
{462, 951} => {404}, support=0.0024, confidence=0.9240
{204, 211} => {962}, support=0.0012, confidence=0.8686
{204, 962} => {211}, support=0.0012, confidence=0.9597
{211, 962} => {204}, support=0.0012, confidence=0.9154
{607, 631} => {775}, support=0.0025, confidence=0.8632
{607, 775} => {631}, support=0.0025, confidence=0.8454
{631, 775} => {607}, support=0.0025, confidence=0.9248
{198, 402} => {990}, support=0.0018, confidence=0.8182
{198, 990} => {402}, support=0.0018, confidence=0.9045
{402, 990} => {198}, support=0.0018, confidence=0.8257
{607, 631} => {884}, support=0.0025, confidence=0.8842
{607, 884} => {631}, support=0.0025, confidence=0.7522
{2, 350} => {49}, support=0.0015, confidence=0.8882
{2, 55} => {184}, support=0.0033, confidence=0.9041
{2, 184} => {55}, support=0.0033, confidence=0.8967
{55, 184} => {2}, support=0.0033, confidence=0.7657
{391, 875} => {967}, support=0.0015, confidence=0.8142
{391, 967} => {875}, support=0.0015, confidence=0.6682
{875, 967} => {391}, support=0.0015, confidence=0.7563
{598, 911} => {961}, support=0.0043, confidence=0.9195
{598, 961} => {911}, support=0.0043, confidence=0.8611
{911, 961} => {598}, support=0.0043, confidence=0.9137
{598, 913} => {924}, support=0.0010, confidence=0.7500
{598, 924} => {913}, support=0.0010, confidence=0.7500
{913, 924} => {598}, support=0.0010, confidence=0.8793
{2, 55} => {284}, support=0.0033, confidence=0.8986
{2, 284} => {55}, support=0.0033, confidence=0.8913
{55, 284} => {2}, support=0.0033, confidence=0.7961
{807} => {887, 891}, support=0.0020, confidence=0.6494
{807, 887} => {891}, support=0.0020, confidence=0.9852
{807, 891} => {887}, support=0.0020, confidence=0.9615
{887, 891} => {807}, support=0.0020, confidence=0.8658
{2, 579} => {49}, support=0.0015, confidence=0.8909
{49, 579} => {2}, support=0.0015, confidence=0.8963
{2, 661} => {49}, support=0.0013, confidence=0.8865
{49, 661} => {2}, support=0.0013, confidence=0.8621
{3, 34} => {194}, support=0.0011, confidence=0.8699
{3, 194} => {34}, support=0.0011, confidence=0.9224
{34, 194} => {3}, support=0.0011, confidence=0.8699
{3, 34} => {242}, support=0.0011, confidence=0.9187
{3, 242} => {34}, support=0.0011, confidence=0.9417
{34, 242} => {3}, support=0.0011, confidence=0.8968
{189, 707} => {717}, support=0.0019, confidence=0.9091
{189, 717} => {707}, support=0.0019, confidence=0.9091
{707, 717} => {189}, support=0.0019, confidence=0.9005
{2, 67} => {315}, support=0.0029, confidence=0.9607
{2, 315} => {67}, support=0.0029, confidence=0.9575
{67, 315} => {2}, support=0.0029, confidence=0.9272
{2, 882} => {49}, support=0.0015, confidence=0.9673
{49, 882} => {2}, support=0.0015, confidence=0.9610
{189, 707} => {805}, support=0.0019, confidence=0.8947
{189, 805} => {707}, support=0.0019, confidence=0.9167
{707, 805} => {189}, support=0.0019, confidence=0.8947
{606, 683} => {826}, support=0.0012, confidence=0.7195
{606, 826} => {683}, support=0.0012, confidence=0.6821
{191, 641} => {945}, support=0.0011, confidence=0.9640
{191, 945} => {641}, support=0.0011, confidence=0.8843
{641, 945} => {191}, support=0.0011, confidence=0.8843
{812} => {810, 830}, support=0.0023, confidence=0.6425
{810, 812} => {830}, support=0.0023, confidence=0.9200
{810, 830} => {812}, support=0.0023, confidence=0.7256
{812, 830} => {810}, support=0.0023, confidence=0.9274
{402, 555} => {887}, support=0.0035, confidence=0.9206
{402, 887} => {555}, support=0.0035, confidence=0.8112
{555, 887} => {402}, support=0.0035, confidence=0.9355
{406, 639} => {439}, support=0.0013, confidence=0.8562
{402, 555} => {919}, support=0.0034, confidence=0.9101
{402, 919} => {555}, support=0.0034, confidence=0.7544
{555, 919} => {402}, support=0.0034, confidence=0.9272
{406, 439} => {675}, support=0.0021, confidence=0.7213
{406, 675} => {439}, support=0.0021, confidence=0.7992
{439, 675} => {406}, support=0.0021, confidence=0.6677
{2, 67} => {471}, support=0.0029, confidence=0.9541
{2, 471} => {67}, support=0.0029, confidence=0.8954
{67, 471} => {2}, support=0.0029, confidence=0.9297
{602, 810} => {842}, support=0.0013, confidence=0.9214
{602, 842} => {810}, support=0.0013, confidence=0.9021
{810, 842} => {602}, support=0.0013, confidence=0.8543
{602, 810} => {884}, support=0.0013, confidence=0.9357
{602, 884} => {810}, support=0.0013, confidence=0.8912
{810, 884} => {602}, support=0.0013, confidence=0.6329
{2, 67} => {524}, support=0.0029, confidence=0.9344
{2, 524} => {67}, support=0.0029, confidence=0.9314
{67, 524} => {2}, support=0.0029, confidence=0.6597
{2, 55} => {945}, support=0.0033, confidence=0.8986
{2, 945} => {55}, support=0.0033, confidence=0.9239
{2, 55} => {999}, support=0.0033, confidence=0.9014
